order_id,date,product,region,channel,quantity,unit_price,sales
1432,2024-05-06,Headphones,Khon Kaen,Retail,3,1470,4410
1433,2025-09-19,Monitor,Bangkok,Online,5,476,2380
1434,2025-04-20,Keyboard,Chonburi,Retail,4,376,1504
1435,2025-07-12,Mouse,Nakhon Ratchasima,Retail,8,1424,11392
1436,2025-09-17,Headphones,Chonburi,Retail,8,805,6440
1437,2025-08-26,Laptop,Khon Kaen,Online,2,150,300
1438,2024-07-31,Mouse,Ayutthaya,Online,4,193,772
1439,2024-04-15,Keyboard,Bangkok,Distributor,7,1194,8358
1440,2025-12-11,Mouse,Khon Kaen,Online,1,214,214
1441,2025-12-05,Monitor,Bangkok,Distributor,6,1095,6570
1442,2024-05-20,Mouse,Ayutthaya,Distributor,7,655,4585
1443,2024-08-31,Webcam,Chiang Mai,Retail,1,770,770
1444,2024-03-28,Tablet,Phuket,Retail,5,982,4910
1445,2025-02-24,Router,Chiang Mai,Online,5,1035,5175
1446,2025-05-06,Webcam,Chiang Mai,Online,3,755,2265
1447,2024-05-15,SSD,Rayong,Retail,8,1011,8088
1448,2024-04-16,Tablet,Khon Kaen,Distributor,6,1239,7434
1449,2025-01-16,Dock,Khon Kaen,Distributor,7,273,1911
1450,2024-05-02,Keyboard,Phuket,Retail,6,372,2232
1451,2025-10-23,SSD,Phuket,Distributor,7,1272,8904
1452,2025-09-27,Dock,Phuket,Retail,3,401,1203
1453,2025-08-05,Dock,Rayong,Distributor,3,1053,3159
1454,2025-12-31,Router,Nakhon Ratchasima,Online,5,346,1730
1455,2025-12-16,Router,Nakhon Ratchasima,Distributor,1,258,258
1456,2025-06-12,Monitor,Chonburi,Online,2,819,1638
1457,2025-05-10,Dock,Chiang Mai,Distributor,5,1295,6475
1458,2024-10-07,Webcam,Chonburi,Distributor,3,1343,4029
1459,2024-07-06,Laptop,Ayutthaya,Online,3,339,1017
1460,2024-12-23,Webcam,Chiang Mai,Retail,4,650,2600
1461,2024-12-13,Headphones,Phuket,Distributor,5,852,4260
1462,2024-11-24,Router,Chonburi,Retail,4,187,748
1463,2024-02-20,Dock,Rayong,Distributor,8,1298,10384
1464,2025-12-23,Tablet,Khon Kaen,Online,8,662,5296
1465,2025-04-01,Router,Chiang Mai,Distributor,1,637,637
1466,2024-09-07,Router,Khon Kaen,Distributor,7,43,301
1467,2025-10-03,Keyboard,Ayutthaya,Online,1,438,438
1468,2024-04-04,SSD,Nakhon Ratchasima,Online,8,1274,10192
1469,2025-11-10,Laptop,Phuket,Retail,1,42,42
1470,2025-06-03,Tablet,Bangkok,Distributor,7,333,2331
1471,2024-12-27,Dock,Chiang Mai,Distributor,2,1198,2396
1472,2025-07-18,Laptop,Khon Kaen,Distributor,8,25,200
1473,2024-04-11,Dock,Rayong,Distributor,8,1435,11480
1474,2024-09-06,Webcam,Khon Kaen,Retail,6,142,852
1475,2024-11-04,Laptop,Chiang Mai,Distributor,1,1463,-1463
1476,2024-02-05,Monitor,Rayong,Online,8,1028,8224
1477,2024-06-10,Laptop,Rayong,Online,7,1389,9723
1478,2024-10-06,Tablet,Ayutthaya,Distributor,3,270,810
1479,2025-08-10,Webcam,Chonburi,Distributor,7,890,6230
1480,2024-05-26,Laptop,Bangkok,Online,6,699,4194
1481,2024-10-12,Laptop,Chiang Mai,Retail,2,878,1756
1482,2025-01-22,SSD,Chonburi,Retail,2,335,670
1483,2025-10-16,Tablet,Chonburi,Online,3,453,1359
1484,2024-06-16,Dock,Chonburi,Distributor,5,119,595
1485,2025-10-09,Monitor,Chonburi,Retail,5,939,4695
1486,2024-10-13,Tablet,Nakhon Ratchasima,Distributor,8,290,2320
1487,2024-01-22,Keyboard,Rayong,Distributor,8,731,5848
1488,2025-06-27,Webcam,Bangkok,Online,2,80,160
1489,2024-08-07,Tablet,Rayong,Distributor,5,943,4715
1490,2025-02-11,Laptop,Rayong,Distributor,4,352,1408
1491,2024-07-10,Headphones,Chiang Mai,Retail,7,291,2037
1492,2024-11-13,Dock,Ayutthaya,Distributor,4,548,2192
1493,2024-10-12,SSD,Phuket,Retail,5,525,2625
1494,2025-09-16,SSD,Nakhon Ratchasima,Distributor,5,1146,5730
1495,2024-11-12,SSD,Bangkok,Online,1,467,467
1496,2025-03-06,Headphones,Rayong,Distributor,4,56,224
1497,2025-06-11,Tablet,Nakhon Ratchasima,Retail,3,1095,3285
1498,2024-09-04,Tablet,Rayong,Retail,1,289,289
1499,2024-11-08,Keyboard,Ayutthaya,Retail,4,1261,5044
1500,2025-01-14,Headphones,Rayong,Distributor,1,642,642
1501,2025-07-02,Webcam,Khon Kaen,Distributor,3,479,1437
1502,2025-09-03,Keyboard,Chonburi,Distributor,7,79,553
1503,2025-12-20,Router,Phuket,Online,7,612,4284
1504,2024-09-12,Dock,Ayutthaya,Online,6,607,3642
1505,2025-01-13,Keyboard,Nakhon Ratchasima,Online,4,786,3144
1506,2024-12-17,Mouse,Chonburi,Online,6,822,4932
1507,2025-10-28,Laptop,Phuket,Distributor,6,722,4332
1508,2024-10-10,Mouse,Rayong,Distributor,6,643,3858
1509,2024-04-15,SSD,Bangkok,Retail,3,445,1335
1510,2025-01-13,Monitor,Chiang Mai,Online,5,929,4645
1511,2025-08-19,Laptop,Chonburi,Online,7,105,735
1512,2024-12-24,Monitor,Nakhon Ratchasima,Online,7,1405,9835
1513,2024-09-07,SSD,Phuket,Online,3,131,393
1514,2024-09-29,Router,Ayutthaya,Retail,7,1193,8351
1515,2024-04-02,Mouse,Chonburi,Retail,6,693,4158
1516,2025-10-15,Tablet,Ayutthaya,Retail,5,351,1755
1517,2025-03-14,Dock,Phuket,Retail,2,980,1960
1518,2025-02-16,Router,Rayong,Online,3,1106,3318
1519,2025-10-17,Webcam,Chiang Mai,Retail,1,918,918
1520,2024-05-25,Mouse,Nakhon Ratchasima,Distributor,4,294,1176
1521,2025-01-13,SSD,Bangkok,Distributor,3,76,228
1522,2025-12-10,Keyboard,Bangkok,Retail,8,1120,8960
1523,2025-05-11,Laptop,Chonburi,Online,1,296,296
1524,2025-05-16,Router,Phuket,Retail,1,604,604
1525,2025-06-10,Router,Nakhon Ratchasima,Online,3,1413,4239
1526,2024-07-04,Keyboard,Chonburi,Online,5,947,4735
1527,2025-10-27,Tablet,Ayutthaya,Retail,6,494,2964
1528,2025-02-18,Monitor,Phuket,Distributor,4,61,244
1529,2024-01-09,Laptop,Nakhon Ratchasima,Retail,2,1428,2856
1530,2025-01-04,Router,Nakhon Ratchasima,Online,2,1198,2396
1531,2024-10-14,Webcam,Chiang Mai,Online,1,1313,1313
1532,2024-02-21,Router,Chonburi,Distributor,6,169,1014
1533,2025-01-06,Webcam,Chiang Mai,Online,5,917,4585
1534,2024-12-16,Laptop,Phuket,Distributor,1,688,688
1535,2024-07-20,Keyboard,Rayong,Retail,6,585,3510
1536,2025-04-16,Dock,Rayong,Retail,4,1395,5580
1537,2025-07-08,Keyboard,Chiang Mai,Distributor,1,676,676
1538,2024-01-14,Mouse,Khon Kaen,Retail,8,896,7168
1539,2024-12-23,Laptop,Chonburi,Online,3,213,639
1540,2025-08-22,Keyboard,Bangkok,Online,3,574,1722
1541,2025-02-13,Headphones,Rayong,Retail,6,734,4404
1542,2024-04-06,SSD,Bangkok,Retail,6,77,462
1543,2024-05-23,Headphones,Nakhon Ratchasima,Online,1,1465,1465
1544,2024-07-29,Laptop,Ayutthaya,Distributor,4,782,3128
1545,2024-02-26,Dock,Rayong,Retail,3,1306,3918
1546,2024-07-30,Mouse,Chonburi,Retail,2,981,1962
1547,2025-11-06,Mouse,Nakhon Ratchasima,Online,4,363,1452
1548,2024-07-28,Keyboard,Ayutthaya,Online,7,314,2198
1549,2025-01-06,Router,Nakhon Ratchasima,Retail,5,1147,5735
1550,2024-02-10,Laptop,Ayutthaya,Retail,2,685,1370
1551,2024-03-10,SSD,Chiang Mai,Online,7,878,6146
1552,2024-02-12,Dock,Chonburi,Distributor,5,724,3620
1553,2024-10-13,Tablet,Chonburi,Online,4,1419,5676
1554,2024-09-23,Laptop,Khon Kaen,Online,5,1046,5230
1555,2024-02-23,Headphones,Rayong,Distributor,3,440,1320
1556,2025-07-04,Keyboard,Nakhon Ratchasima,Distributor,8,557,4456
1557,2025-11-04,Webcam,Chonburi,Online,7,1485,10395
1558,2024-05-02,Laptop,Chiang Mai,Distributor,5,971,4855
1559,2024-05-04,Dock,Phuket,Online,8,240,1920
1560,2024-01-20,Laptop,Rayong,Online,4,166,664
1561,2024-06-18,SSD,Rayong,Online,3,1483,4449
1562,2024-08-28,Webcam,Chiang Mai,Retail,1,239,239
1563,2025-07-08,Webcam,Phuket,Online,3,1096,3288
1564,2025-09-18,SSD,Bangkok,Retail,8,1081,8648
1565,2024-01-16,Mouse,Bangkok,Distributor,3,358,1074
1566,2024-10-10,Headphones,Khon Kaen,Retail,7,156,1092
1567,2025-12-27,Keyboard,Chonburi,Online,4,1495,5980
1568,2025-05-19,Headphones,Phuket,Retail,1,1212,1212
1569,2024-12-27,Mouse,Chonburi,Online,4,1154,4616
1570,2025-09-08,Keyboard,Phuket,Retail,7,407,2849
1571,2025-03-29,Keyboard,Rayong,Retail,3,989,2967
1572,2025-04-06,Laptop,Nakhon Ratchasima,Retail,2,863,1726
1573,2024-08-25,Dock,Bangkok,Online,6,679,4074
1574,2024-06-10,Headphones,Unknown,Distributor,3,275,825
1575,2024-09-03,Headphones,Phuket,Online,8,573,4584
1576,2025-10-22,Mouse,Chonburi,Distributor,5,1069,5345
1577,2024-04-22,Tablet,Bangkok,Online,1,1326,1326
1578,2025-08-12,Headphones,Nakhon Ratchasima,Online,8,1469,11752
1579,2025-06-23,Webcam,Rayong,Online,5,994,4970
1580,2024-06-23,Tablet,Ayutthaya,Retail,5,1337,6685
1581,2025-04-12,Router,Chonburi,Online,6,377,2262
1582,2025-07-25,SSD,Unknown,Online,7,1095,7665
1583,2025-04-11,Headphones,Chiang Mai,Retail,6,1135,6810
1584,2025-11-23,Webcam,Ayutthaya,Distributor,6,1129,6774
1585,2024-10-26,Keyboard,Phuket,Online,1,1442,1442
1586,2025-07-24,Webcam,Bangkok,Online,1,417,417
1587,2025-10-28,Keyboard,Rayong,Online,7,1362,9534
1588,2025-02-10,Webcam,Ayutthaya,Online,4,714,2856
1589,2024-06-21,Mouse,Bangkok,Retail,2,938,1876
1590,2024-07-22,SSD,Phuket,Retail,5,111,555
1591,2024-03-15,Monitor,Phuket,Retail,3,170,510
1592,2025-10-10,Laptop,Chiang Mai,Distributor,4,781,3124
1593,2024-12-24,Router,Khon Kaen,Retail,1,766,766
1594,2025-10-04,Router,Rayong,Retail,2,42,84
1595,2024-03-30,Router,Rayong,Distributor,6,91,546
1596,2024-06-18,Mouse,Rayong,Distributor,4,815,3260
1597,2024-02-21,Dock,Bangkok,Distributor,6,238,1428
1598,2025-05-11,Webcam,Ayutthaya,Online,3,1278,3834
1599,2025-12-31,Laptop,Chiang Mai,Distributor,8,804,6432
1600,2025-01-24,Dock,Ayutthaya,Distributor,6,897,5382
1601,2024-07-15,Headphones,Chonburi,Online,3,936,2808
1602,2024-10-29,Headphones,Chonburi,Distributor,7,1062,7434
1603,2025-01-08,Dock,Phuket,Retail,1,1204,1204
1604,2024-01-26,Laptop,Phuket,Online,5,639,3195
1605,2025-02-09,Tablet,Ayutthaya,Online,6,362,2172
1606,2025-05-29,Tablet,Bangkok,Distributor,7,359,2513
1607,2025-11-10,Webcam,Bangkok,Online,6,1141,6846
1608,2024-03-02,Keyboard,Chiang Mai,Distributor,3,918,2754
1609,2024-09-10,Router,Phuket,Distributor,1,670,670
1610,2025-07-07,Headphones,Khon Kaen,Online,4,1082,4328
1611,2025-10-08,Webcam,Phuket,Retail,8,106,848
1612,2024-08-17,SSD,Ayutthaya,Distributor,5,596,2980
1613,2025-02-08,Webcam,Ayutthaya,Online,5,136,680
1614,2025-06-17,Tablet,Bangkok,Online,6,1148,6888
1615,2024-11-11,Keyboard,Rayong,Online,3,1275,3825
1616,2024-02-23,Keyboard,Nakhon Ratchasima,Retail,5,654,3270
1617,2024-08-25,SSD,Chonburi,Distributor,1,77,77
1618,2025-11-20,Webcam,Khon Kaen,Online,1,863,863
1619,2025-04-21,Laptop,Phuket,Distributor,3,601,1803
1620,2025-08-17,Router,Khon Kaen,Online,5,670,3350
1621,2025-10-01,Monitor,Bangkok,Online,3,267,801
1622,2025-11-12,Headphones,Chonburi,Online,3,1308,3924
1623,2025-02-03,Tablet,Phuket,Online,8,1212,9696
1624,2024-03-01,Laptop,Chiang Mai,Retail,3,657,1971
1625,2025-12-20,Router,Chiang Mai,Online,1,969,969
1626,2025-08-22,Laptop,Nakhon Ratchasima,Retail,3,702,2106
1627,2025-10-24,Router,Nakhon Ratchasima,Retail,3,212,636
1628,2025-08-01,Laptop,Bangkok,Retail,6,1011,6066
1629,2025-10-01,Router,Khon Kaen,Online,1,228,228
1630,2025-09-24,Tablet,Phuket,Online,2,1410,2820
1631,2024-08-06,Router,Ayutthaya,Distributor,8,1346,10768
1632,2025-09-04,Keyboard,Ayutthaya,Retail,7,1427,9989
1633,2025-06-09,Webcam,Chonburi,Distributor,5,509,2545
1634,2025-06-30,Tablet,Khon Kaen,Distributor,3,907,2721
1635,2024-03-08,Mouse,Chonburi,Retail,3,629,1887
1636,2025-06-27,Tablet,Rayong,Retail,7,1238,8666
1637,2024-07-27,Dock,Chiang Mai,Distributor,7,256,1792
1638,2024-03-21,Headphones,Khon Kaen,Online,7,431,3017
1639,2024-06-22,SSD,Chiang Mai,Distributor,4,1441,5764
1640,2025-10-04,Monitor,Bangkok,Distributor,2,1034,2068
1641,2025-02-27,Keyboard,Chonburi,Distributor,8,264,2112
1642,2025-06-07,Mouse,Khon Kaen,Retail,1,152,152
1643,2024-07-26,Laptop,Ayutthaya,Distributor,4,1264,5056
1644,2025-07-18,Headphones,Chiang Mai,Retail,1,266,266
1645,2025-01-14,Webcam,Bangkok,Retail,8,1486,11888
1646,2024-09-06,Router,Ayutthaya,Online,7,1109,7763
1647,2024-11-01,Headphones,Phuket,Online,7,783,5481
1648,2024-07-27,Router,Nakhon Ratchasima,Retail,1,1348,1348
1649,2024-02-19,Dock,Phuket,Distributor,8,1025,8200
1650,2024-02-06,Headphones,Khon Kaen,Distributor,1,202,202
1651,2025-12-23,Tablet,Ayutthaya,Retail,8,68,544
1652,2024-08-25,Keyboard,Chonburi,Retail,6,275,1650
1653,2025-05-10,Dock,Nakhon Ratchasima,Online,4,671,2684
1654,2025-04-03,Tablet,Ayutthaya,Distributor,1,921,921
1655,2024-11-24,Monitor,Nakhon Ratchasima,Retail,8,1062,8496
1656,2024-10-30,Tablet,Ayutthaya,Retail,7,1259,8813
1657,2024-09-02,Tablet,Bangkok,Online,8,617,4936
1658,2024-01-21,Webcam,Nakhon Ratchasima,Distributor,2,262,524
1659,2025-11-16,Mouse,Unknown,Online,3,628,1884
1660,2025-01-02,Headphones,Bangkok,Online,1,290,290
1661,2025-11-27,Router,Phuket,Online,3,1256,3768
1662,2024-02-10,Mouse,Chonburi,Retail,6,542,3252
1663,2025-12-12,Mouse,Chiang Mai,Retail,6,1275,7650
1664,2025-08-05,SSD,Chonburi,Distributor,3,1162,3486
1665,2024-11-23,Dock,Bangkok,Retail,5,662,3310
1666,2025-10-16,Mouse,Chiang Mai,Online,7,522,3654
1667,2025-09-24,Monitor,Nakhon Ratchasima,Distributor,4,88,352
1668,2024-10-25,Dock,Rayong,Distributor,1,576,576
1669,2024-07-01,Laptop,Ayutthaya,Distributor,3,114,342
1670,2024-06-08,Dock,Ayutthaya,Distributor,5,63,315
1671,2025-08-18,SSD,Khon Kaen,Online,6,683,4098
1672,2024-05-12,Monitor,Khon Kaen,Distributor,5,410,2050
1673,2024-04-13,SSD,Chiang Mai,Online,6,1007,6042
1674,2024-10-19,Mouse,Chonburi,Distributor,5,556,2780
1675,2024-07-11,SSD,Ayutthaya,Online,6,698,4188
1676,2025-05-31,Tablet,Chonburi,Retail,6,515,3090
1677,2025-08-09,Monitor,Rayong,Retail,5,933,4665
1678,2025-03-18,Tablet,Chiang Mai,Distributor,1,559,559
1679,2024-07-18,Webcam,Khon Kaen,Retail,1,701,701
1680,2024-10-20,Keyboard,Phuket,Retail,3,1001,3003
1681,2025-08-12,Laptop,Bangkok,Distributor,8,1042,8336
1682,2025-12-04,Tablet,Nakhon Ratchasima,Online,6,1473,8838
1683,2025-07-11,Monitor,Rayong,Retail,1,330,330
1684,2024-11-21,Keyboard,Ayutthaya,Distributor,7,148,1036
1685,2025-07-19,Monitor,Bangkok,Distributor,5,975,4875
1686,2025-02-13,Router,Bangkok,Online,8,453,3624
1687,2025-10-17,Keyboard,Phuket,Distributor,1,393,393
1688,2025-10-20,SSD,Chiang Mai,Retail,3,869,2607
1689,2025-02-03,Headphones,Phuket,Retail,5,274,1370
1690,2025-03-30,Router,Chiang Mai,Distributor,2,80,160
1691,2025-12-24,Mouse,Khon Kaen,Retail,4,329,1316
1692,2024-07-09,Dock,Chonburi,Online,4,793,3172
1693,2024-08-24,Headphones,Nakhon Ratchasima,Retail,4,1424,5696
1694,2024-02-11,Dock,Phuket,Retail,2,492,984
1695,2025-04-10,Dock,Rayong,Online,2,242,484
1696,2024-09-17,Headphones,Rayong,Retail,1,1427,1427
1697,2024-12-29,Router,Rayong,Distributor,1,837,837
1698,2025-12-24,Tablet,Ayutthaya,Distributor,3,929,2787
1699,2024-11-01,SSD,Ayutthaya,Online,5,1309,6545
1700,2024-05-12,Webcam,Rayong,Retail,2,184,368
1701,2024-03-31,Mouse,Rayong,Online,6,1409,8454
1702,2025-02-07,Laptop,Unknown,Retail,6,326,1956
1703,2024-02-18,Mouse,Bangkok,Retail,6,885,5310
1704,2024-06-23,Webcam,Bangkok,Retail,5,401,2005
1705,2025-03-18,Mouse,Ayutthaya,Distributor,5,1131,5655
1706,2024-06-19,Mouse,Rayong,Distributor,1,1151,1151
1707,2025-10-12,Headphones,Chonburi,Retail,6,515,3090
1708,2025-11-24,Keyboard,Phuket,Online,1,1367,1367
1709,2025-03-24,Laptop,Nakhon Ratchasima,Distributor,6,1375,8250
1710,2025-12-09,Router,Khon Kaen,Retail,6,1384,8304
1711,2024-08-22,SSD,Rayong,Retail,7,621,4347
1712,2024-09-08,Laptop,Ayutthaya,Retail,5,1204,6020
1713,2024-08-11,Tablet,Bangkok,Distributor,7,438,3066
1714,2024-09-11,Keyboard,Bangkok,Distributor,4,214,856
1715,2024-02-18,Router,Nakhon Ratchasima,Online,8,1020,8160
1716,2025-10-07,Headphones,Ayutthaya,Distributor,1,431,431
1717,2024-05-09,Mouse,Bangkok,Distributor,2,820,1640
1718,2024-08-27,Monitor,Khon Kaen,Online,2,179,358
1719,2025-02-20,Webcam,Rayong,Online,7,87,609
1720,2025-08-10,Webcam,Bangkok,Retail,8,1223,9784
1721,2025-12-30,Monitor,Khon Kaen,Retail,1,491,491
1722,2025-09-21,Webcam,Phuket,Distributor,4,1015,4060
1723,2024-09-18,Monitor,Nakhon Ratchasima,Retail,6,445,2670
1724,2025-08-31,Dock,Ayutthaya,Retail,4,642,2568
1725,2025-05-17,Keyboard,Rayong,Retail,2,141,282
1726,2025-01-31,SSD,Khon Kaen,Distributor,3,647,1941
1727,2024-01-19,Laptop,Phuket,Retail,3,366,1098
1728,2025-09-26,Webcam,Khon Kaen,Retail,3,230,690
1729,2025-01-05,Dock,Khon Kaen,Retail,3,224,672
1730,2025-02-13,SSD,Bangkok,Distributor,1,1396,1396
1731,2025-07-23,SSD,Phuket,Online,3,738,2214
1732,2025-05-02,SSD,Phuket,Online,7,351,2457
1733,2025-01-02,Keyboard,Chiang Mai,Retail,1,1212,1212
1734,2025-04-26,Webcam,Bangkok,Retail,5,809,4045
1735,2024-06-20,Keyboard,Ayutthaya,Online,1,1296,1296
1736,2024-06-25,Webcam,Bangkok,Online,8,63,504
1737,2025-12-08,Mouse,Ayutthaya,Retail,6,586,3516
1738,2024-07-05,Headphones,Khon Kaen,Retail,5,718,3590
1739,2024-04-21,Keyboard,Chiang Mai,Distributor,8,1171,9368
1740,2025-06-24,Webcam,Chiang Mai,Distributor,8,191,1528
1741,2025-01-27,Mouse,Phuket,Online,6,85,510
1742,2025-04-01,Mouse,Bangkok,Online,2,954,1908
1743,2025-08-24,Router,Bangkok,Distributor,1,431,431
1744,2025-09-02,Headphones,Phuket,Retail,3,484,1452
1745,2024-10-28,Mouse,Khon Kaen,Distributor,1,35,35
1746,2024-11-09,Monitor,Rayong,Retail,4,736,2944
1747,2024-03-03,Dock,Khon Kaen,Online,5,696,3480
1748,2024-07-24,Webcam,Khon Kaen,Retail,2,385,770
1749,2025-05-16,Tablet,Khon Kaen,Distributor,4,1204,4816
1750,2024-07-23,Keyboard,Chiang Mai,Retail,7,154,1078
1751,2025-07-12,Dock,Chonburi,Retail,7,1103,7721
1752,2025-07-22,Mouse,Bangkok,Online,8,1084,8672
1753,2025-08-05,Mouse,Chonburi,Distributor,2,1258,2516
1754,2024-07-15,Headphones,Bangkok,Retail,1,381,381
1755,2024-08-20,Monitor,Chonburi,Retail,4,226,904
1756,2024-05-18,Router,Ayutthaya,Retail,4,425,1700
1757,2024-07-28,Mouse,Bangkok,Online,7,982,6874
1758,2025-11-13,Keyboard,Nakhon Ratchasima,Distributor,1,813,813
1759,2024-07-08,Keyboard,Chiang Mai,Online,1,730,730
1760,2024-09-24,Keyboard,Ayutthaya,Distributor,4,1081,4324
1761,2025-08-26,Dock,Nakhon Ratchasima,Distributor,1,1050,1050
1762,2025-06-18,Mouse,Ayutthaya,Online,4,811,3244
1763,2024-04-05,Webcam,Ayutthaya,Distributor,7,1167,8169
1764,2024-04-21,Laptop,Chonburi,Distributor,4,212,848
1765,2024-06-11,Mouse,Chiang Mai,Distributor,6,84,504
1766,2024-07-12,Monitor,Khon Kaen,Distributor,1,729,729
1767,2025-01-09,Laptop,Khon Kaen,Retail,6,706,4236
1768,2024-05-24,Monitor,Ayutthaya,Online,6,271,1626
1769,2024-08-23,Tablet,Phuket,Retail,8,238,1904
1770,2025-03-22,Mouse,Phuket,Retail,7,52,364
1771,2025-06-01,Keyboard,Chonburi,Distributor,8,1190,9520
1772,2024-01-06,Dock,Rayong,Distributor,8,1297,10376
1773,2025-02-13,Router,Nakhon Ratchasima,Online,5,947,4735
1774,2025-08-20,Tablet,Phuket,Distributor,3,550,1650
1775,2024-04-10,Router,Nakhon Ratchasima,Distributor,4,1169,4676
1776,2025-04-12,SSD,Nakhon Ratchasima,Online,2,820,1640
1777,2024-09-30,Mouse,Ayutthaya,Distributor,5,136,680
1778,2025-02-14,Dock,Chonburi,Online,7,1147,8029
1779,2025-06-29,Laptop,Nakhon Ratchasima,Distributor,4,122,488
1780,2025-02-11,Mouse,Khon Kaen,Online,4,462,1848
1781,2024-06-07,Dock,Nakhon Ratchasima,Retail,8,1291,10328
1782,2025-04-09,Keyboard,Rayong,Online,8,1320,10560
1783,2024-08-23,Keyboard,Nakhon Ratchasima,Online,6,1486,8916
1784,2025-01-27,Keyboard,Nakhon Ratchasima,Retail,2,1488,2976
1785,2025-02-14,Keyboard,Chiang Mai,Retail,8,1127,9016
1786,2025-07-09,Dock,Ayutthaya,Online,6,152,912
1787,2024-09-18,Laptop,Chonburi,Retail,3,618,1854
1788,2025-06-21,Dock,Nakhon Ratchasima,Distributor,2,255,510
1789,2024-05-31,Mouse,Ayutthaya,Online,6,1423,8538
1790,2024-03-27,Tablet,Ayutthaya,Retail,8,575,4600
1791,2025-03-27,Laptop,Bangkok,Retail,1,1481,1481
1792,2025-02-24,Laptop,Nakhon Ratchasima,Distributor,2,1324,2648
1793,2025-09-09,Monitor,Ayutthaya,Distributor,4,1259,5036
1794,2025-10-31,Mouse,Bangkok,Online,1,969,969
1795,2025-06-14,Dock,Nakhon Ratchasima,Online,6,138,828
1796,2025-09-02,Laptop,Phuket,Retail,6,1203,7218
1797,2025-08-11,Laptop,Bangkok,Retail,8,1325,10600
1798,2025-05-05,Router,Bangkok,Online,4,866,3464
1799,2024-04-08,Laptop,Ayutthaya,Online,2,458,916
1800,2024-09-26,Laptop,Chiang Mai,Retail,7,1310,9170
1801,2024-07-05,Laptop,Bangkok,Online,6,69,414
1802,2024-06-11,Mouse,Phuket,Retail,3,222,666
1803,2024-12-06,Dock,Rayong,Retail,7,1011,7077
1804,2025-04-10,Laptop,Ayutthaya,Online,7,211,1477
1805,2024-01-08,Webcam,Rayong,Online,3,580,1740
1806,2024-01-19,Laptop,Chonburi,Online,5,419,2095
1807,2025-07-21,Headphones,Khon Kaen,Online,5,1100,5500
1808,2024-06-04,Headphones,Bangkok,Online,6,877,5262
1809,2025-07-25,Laptop,Nakhon Ratchasima,Distributor,5,1216,6080
1810,2025-10-30,Router,Ayutthaya,Online,4,236,944
1811,2025-11-16,Tablet,Bangkok,Retail,7,1030,7210
1812,2025-07-28,Headphones,Phuket,Online,8,304,2432
1813,2024-12-25,Mouse,Phuket,Online,1,295,295
1814,2024-08-31,Mouse,Chonburi,Online,1,224,224
1815,2025-07-17,SSD,Chonburi,Retail,4,1147,4588
1816,2025-11-24,Tablet,Chonburi,Distributor,5,879,4395
1817,2025-06-07,Webcam,Chonburi,Online,1,302,302
1818,2025-05-16,Router,Chiang Mai,Retail,2,1380,2760
1819,2024-11-30,Laptop,Chiang Mai,Distributor,7,1136,7952
1820,2025-01-02,Webcam,Bangkok,Retail,5,517,2585
1821,2025-12-12,Laptop,Bangkok,Distributor,6,297,1782
1822,2024-07-25,Keyboard,Phuket,Retail,4,843,3372
1823,2024-06-15,Laptop,Khon Kaen,Retail,3,302,906
1824,2024-10-28,SSD,Rayong,Retail,3,854,2562
1825,2025-09-28,Router,Chiang Mai,Online,2,104,208
1826,2025-10-18,Dock,Nakhon Ratchasima,Distributor,8,655,5240
1827,2024-08-11,SSD,Phuket,Online,3,989,2967
1828,2025-02-06,Webcam,Unknown,Retail,3,1407,4221
1829,2024-09-01,Laptop,Chiang Mai,Distributor,7,687,4809
1830,2024-01-10,Monitor,Bangkok,Online,4,1306,5224
1831,2025-04-21,Router,Rayong,Online,3,1050,3150
1832,2024-01-12,Monitor,Khon Kaen,Distributor,8,242,1936
1833,2025-03-04,Headphones,Chiang Mai,Online,8,754,6032
1834,2024-02-20,Webcam,Rayong,Distributor,6,332,1992
1835,2025-04-25,Tablet,Khon Kaen,Online,2,589,1178
1836,2025-04-05,Webcam,Chiang Mai,Distributor,8,1396,11168
1837,2024-03-17,Webcam,Ayutthaya,Distributor,6,177,1062
1838,2024-04-07,Tablet,Rayong,Online,8,862,6896
1839,2025-10-04,SSD,Ayutthaya,Online,3,771,2313
1840,2025-04-19,Dock,Nakhon Ratchasima,Distributor,6,850,5100
1841,2025-05-31,Monitor,Chiang Mai,Distributor,2,719,1438
1842,2024-01-11,Mouse,Chiang Mai,Distributor,5,1427,7135
1843,2024-05-24,Webcam,Chiang Mai,Distributor,7,64,448
1844,2025-07-06,Router,Phuket,Online,8,222,1776
1845,2025-01-09,SSD,Nakhon Ratchasima,Distributor,3,988,2964
1846,2024-01-24,SSD,Khon Kaen,Retail,7,699,4893
1847,2025-03-05,Router,Bangkok,Retail,7,1066,7462
1848,2024-04-06,Laptop,Chiang Mai,Online,6,379,2274
1849,2024-11-09,Mouse,Nakhon Ratchasima,Distributor,8,700,5600
1850,2024-03-04,Laptop,Nakhon Ratchasima,Online,5,1442,7210
1851,2024-08-09,Mouse,Rayong,Online,4,949,3796
1852,2025-03-06,Router,Bangkok,Retail,6,848,5088
1853,2024-02-10,Monitor,Ayutthaya,Retail,8,168,1344
1854,2025-01-24,Webcam,Ayutthaya,Retail,2,1354,2708
1855,2024-05-05,Router,Chiang Mai,Retail,2,1026,2052
